id,site,plot,tree,SPP,block,tratamcarina,treatment,wood,name,nome cientifico,status31,status45,status53,status60,dapeq31,dapeq45,dapeq53,dapeq60,g31m2,g45m2,g53m2,g60m2
6725,IGR,22,105,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6726,IGR,22,106,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6727,IGR,22,107,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6728,IGR,22,108,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6729,IGR,22,109,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6730,IGR,22,110,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6731,IGR,22,111,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6732,IGR,22,112,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6733,IGR,22,113,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6734,IGR,22,114,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6735,IGR,22,115,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6736,IGR,22,116,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6737,IGR,22,117,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6738,IGR,22,118,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6739,IGR,22,119,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6740,IGR,22,120,EUC,3,3,NEW,INI,eucalipto,Eucalyptus spp.,NP,NP,NP,NP,,,,,,,,
6741,IGR,22,121,MUL,3,3,NEW,COM,Murici,Byrsonima sericea,M,M,M,M,,,,,,,,
6742,IGR,22,122,PBR,3,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,M,M,M,,,,,,,,
6743,IGR,22,123,PTB,3,3,NEW,COM,Pitomba,Talisia coriacea,M,M,M,M,,,,,,,,
6744,IGR,22,124,IPR,3,3,NEW,FIN,Ipe-roxo,Handroanthus impetiginosus,V,V,V,V,5.066,4.01,5.897,5.806,0.002015,0.001263,0.002732,0.002647
6745,IGR,22,125,EBR,3,3,NEW,COM,Embauba-branca,Cecropia hololeuca,M,M,M,M,,,,,,,,
6746,IGR,22,126,BAL,3,3,NEW,FIN,Balsamo,Myrocarpus frondosus,V,V,V,V,,0.903,0.67,1.255,,0.000064,0.000035,0.000124
6747,IGR,22,127,BDB,3,3,NEW,COM,Baba-de-boi,Cordia superba,M,M,M,M,,,,,,,,
6748,IGR,22,128,JBA,3,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,8.079,9.525,10.303,11.773,0.005127,0.007126,0.008338,0.010887
6749,IGR,22,129,JAN,3,3,NEW,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
6750,IGR,22,130,PBR,3,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,1.856,2.23,2.86,2.8,0.000271,0.000391,0.000642,0.000616
6751,IGR,8,1,JBA,4,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,4.629,3.95,4.07,5.16,0.001683,0.001225,0.001301,0.002091
6752,IGR,8,2,JAN,4,3,NEW,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
6753,IGR,8,3,PBR,4,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.663,2.1,2.42,2.96,0.000557,0.000346,0.00046,0.000688
6754,IGR,8,4,BDB,4,3,NEW,COM,Baba-de-boi,Cordia superba,V,V,M,V,5.891,6.723,,1.18,0.002726,0.003549,,0.000109
6755,IGR,8,5,PAM,4,3,NEW,FIN,peroba-amarela,Paratecoma peroba,V,V,V,V,5.269,5.73,6.75,8.21,0.00218,0.002579,0.003578,0.005294
6756,IGR,8,6,EBR,4,3,NEW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,13.687,16.42,14.26,1.78,0.014714,0.021176,0.015971,0.000249
6757,IGR,8,7,JTB,4,3,NEW,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,,1.27,1.62,2.07,,0.000127,0.000206,0.000337
6758,IGR,8,8,PTB,4,3,NEW,COM,Pitomba,Talisia coriacea,V,V,V,V,,0.89,1.287,1.34,,0.000062,0.00013,0.000141
6759,IGR,8,9,JBA,4,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,1.114,1.4,1.53,1.75,0.000097,0.000154,0.000184,0.000241
6760,IGR,8,10,MUL,4,3,NEW,COM,Murici,Byrsonima sericea,V,V,V,V,,3.076,4.357,5.545,,0.000743,0.001491,0.002415
6761,IGR,8,11,ACT,4,3,NEW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,4.859,5.73,6.62,7.64,0.001854,0.002579,0.003442,0.004584
6762,IGR,8,12,JEB,4,3,NEW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,2.546,3.95,4.11,5.41,0.000509,0.001225,0.001327,0.002299
6763,IGR,8,13,JUE,4,3,NEW,MED,juerana-vermelha,Parkia pendula,V,V,V,V,2.546,3.82,4.33,4.55,0.000509,0.001146,0.001473,0.001626
6764,IGR,8,14,PAS,4,3,NEW,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,1.91,2.034,2.879,3.407,0.000286,0.000325,0.000651,0.000912
6765,IGR,8,15,ACJ,4,3,NEW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,3.183,3.25,3.25,3.53,0.000796,0.00083,0.00083,0.000979
6766,IGR,8,16,ACJ,4,3,NEW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,3.82,3.25,3.82,3.92,0.001146,0.00083,0.001146,0.001207
6767,IGR,8,17,JER,4,3,NEW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,2.387,4.33,5.6,7,0.000448,0.001473,0.002463,0.003848
6768,IGR,8,18,ACG,4,3,NEW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,14.531,12.781,13.793,14.182,0.016584,0.012829,0.014941,0.015796
6769,IGR,8,19,SAP,4,3,NEW,MED,sapucaia,Lecythis pisonis,V,V,V,V,2.013,2.93,2.99,3.92,0.000318,0.000674,0.000702,0.001207
6770,IGR,8,20,PUT,4,3,NEW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,5.411,6.18,6.24,6.78,0.0023,0.003,0.003058,0.00361
6771,IGR,8,21,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,M,12.255,12.29,12.29,,0.011795,0.011863,0.011863,
6772,IGR,8,22,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,12.892,13.94,14.64,15.82,0.013053,0.015262,0.016833,0.019656
6773,IGR,8,23,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.165,14.2,14.01,14.16,0.015758,0.015837,0.015416,0.015748
6774,IGR,8,24,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,18.462,19.1,18.97,19.26,0.02677,0.028652,0.028263,0.029134
6775,IGR,8,25,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.006,14.07,14.13,14.29,0.015406,0.015548,0.015681,0.016038
6776,IGR,8,26,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,19.735,25.46,26.93,27.5,0.03059,0.05091,0.056959,0.059396
6777,IGR,8,27,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.825,21.65,23.11,23.84,0.024955,0.036813,0.041946,0.044638
6778,IGR,8,28,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,18.621,22.6,23.87,24.83,0.027233,0.040115,0.04475,0.048422
6779,IGR,8,29,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.825,24.89,22.79,23.55,0.024955,0.048656,0.040792,0.043558
6780,IGR,8,30,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.801,24.51,23.36,24.1,0.017207,0.047182,0.042858,0.045617
6781,IGR,8,31,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.825,19.48,19.99,20.18,0.024955,0.029804,0.031385,0.031984
6782,IGR,8,32,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.234,17.19,17.63,17.83,0.020698,0.023208,0.024412,0.024969
6783,IGR,8,33,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.87,18.21,18.59,18.59,0.022353,0.026044,0.027142,0.027142
6784,IGR,8,34,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.234,17.25,17.51,17.6,0.020698,0.023371,0.02408,0.024328
6785,IGR,8,35,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,19.099,24.57,23.3,24.19,0.028648,0.047413,0.042638,0.045958
6786,IGR,8,36,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.369,13.75,13.37,13.5,0.014037,0.014849,0.01404,0.014314
6787,IGR,8,37,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.369,14.39,14.26,14.96,0.014037,0.016263,0.015971,0.017577
6788,IGR,8,38,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.483,14.58,14.9,15.69,0.016475,0.016696,0.017437,0.019335
6789,IGR,8,39,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.324,14.83,14.71,15.92,0.016114,0.017273,0.016995,0.019906
6790,IGR,8,40,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.687,13.88,14.13,15.09,0.014714,0.015131,0.015681,0.017884
6791,IGR,8,41,MUL,4,3,NEW,COM,Murici,Byrsonima sericea,V,V,V,V,,1.695,2.636,3.574,,0.000226,0.000546,0.001003
6792,IGR,8,42,PBR,4,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,3.384,2.67,3.06,3.41,0.000899,0.00056,0.000735,0.000913
6793,IGR,8,43,PTB,4,3,NEW,COM,Pitomba,Talisia coriacea,V,V,V,V,,1.02,1.4,1.78,,0.000082,0.000154,0.000249
6794,IGR,8,44,IPR,4,3,NEW,FIN,Ipe-roxo,Handroanthus impetiginosus,V,V,V,V,4.138,5.73,5.67,5.57,0.001345,0.002579,0.002525,0.002437
6795,IGR,8,45,EBR,4,3,NEW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,15.279,18.53,19.16,19.23,0.018335,0.026968,0.028832,0.029043
6796,IGR,8,46,BAL,4,3,NEW,FIN,Balsamo,Myrocarpus frondosus,V,V,V,V,,1.259,1.768,2.261,,0.000124,0.000246,0.000402
6797,IGR,8,47,BDB,4,3,NEW,COM,Baba-de-boi,Cordia superba,V,V,V,V,3.846,4.14,4.01,3.98,0.001162,0.001346,0.001263,0.001244
6798,IGR,8,48,JBA,4,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,4.975,4.9,5.28,6.33,0.001944,0.001886,0.00219,0.003147
6799,IGR,8,49,JAN,4,3,NEW,COM,Janauba,Plumeria sucuuba,V,V,V,V,1.114,1.27,4.58,1.81,0.000097,0.000127,0.001647,0.000257
6800,IGR,8,50,PBR,4,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,1.592,1.66,1.02,2.23,0.000199,0.000216,0.000082,0.000391
6801,IGR,8,51,ACT,4,3,NEW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,3.215,3.63,4.33,4.87,0.000812,0.001035,0.001473,0.001863
6802,IGR,8,52,JEB,4,3,NEW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,1.592,3.57,3.63,4.55,0.000199,0.001001,0.001035,0.001626
6803,IGR,8,53,JUE,4,3,NEW,MED,juerana-vermelha,Parkia pendula,V,V,V,V,,0.95,1.08,1.08,,0.000071,0.000092,0.000092
6804,IGR,8,54,PAS,4,3,NEW,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,,1.462,2.016,1.94,,0.000168,0.000319,0.000296
6805,IGR,8,55,ACJ,4,3,NEW,MED,angico-canjiquinha,Peltophorum dubium,V,M,M,M,2.546,,,,0.000509,,,
6806,IGR,8,56,ACJ,4,3,NEW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,4.775,4.77,4.68,4.84,0.00179,0.001787,0.00172,0.00184
6807,IGR,8,57,JER,4,3,NEW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,,,,,,,,
6808,IGR,8,58,ACG,4,3,NEW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,18.585,23.818,23.775,25.318,0.027128,0.044554,0.044394,0.050345
6809,IGR,8,59,SAP,4,3,NEW,MED,sapucaia,Lecythis pisonis,V,V,V,V,,0.89,1.395,1.97,,0.000062,0.000153,0.000305
6810,IGR,8,60,PUT,4,3,NEW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,7.162,7.13,7.13,7.38,0.004029,0.003993,0.003993,0.004278
6811,IGR,8,61,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,10.982,18.46,19.16,20.37,0.009472,0.026764,0.028832,0.032589
6812,IGR,8,62,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,M,14.324,13.88,13.88,,0.016114,0.015131,0.015131,
6813,IGR,8,63,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,M,14.006,13.69,13.5,,0.015406,0.01472,0.014314,
6814,IGR,8,64,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,12.573,16.11,17.19,18.72,0.012416,0.020384,0.023208,0.027523
6815,IGR,8,65,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,12.096,13.88,14.26,15.12,0.011491,0.015131,0.015971,0.017955
6816,IGR,8,66,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,19.258,24,25.27,25.85,0.029127,0.045239,0.050153,0.052482
6817,IGR,8,67,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.825,21.01,22.03,23.01,0.024955,0.034669,0.038117,0.041584
6818,IGR,8,68,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,18.144,22.41,23.55,24.41,0.025855,0.039443,0.043558,0.046798
6819,IGR,8,69,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,19.099,23.3,24.64,25.15,0.028648,0.042638,0.047684,0.049678
6820,IGR,8,70,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,15.049,15.666,15.464,15.963,0.017788,0.019276,0.018782,0.020014
6821,IGR,8,71,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,15.279,17.83,18.65,18.88,0.018335,0.024969,0.027318,0.027996
6822,IGR,8,72,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,15.279,16.36,16.81,16.97,0.018335,0.021021,0.022193,0.022618
6823,IGR,8,73,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.234,17.19,17.7,18.46,0.020698,0.023208,0.024606,0.026764
6824,IGR,8,74,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,15.597,16.23,16.3,16.3,0.019107,0.020688,0.020867,0.020867
6825,IGR,8,75,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,18.144,21.2,21.52,22.92,0.025855,0.035299,0.036373,0.041259
6826,IGR,8,76,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.21,13.75,13.56,13.53,0.013705,0.014849,0.014441,0.014378
6827,IGR,8,77,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,12.414,12.1,12.48,12.41,0.012104,0.011499,0.012233,0.012096
6828,IGR,8,78,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.642,15.34,15.53,16.68,0.016839,0.018482,0.018942,0.021852
6829,IGR,8,79,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,15.915,16.55,17.76,18.46,0.019894,0.021512,0.024773,0.026764
6830,IGR,8,80,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,12.732,12.73,12.8,13.05,0.012732,0.012728,0.012868,0.013376
6831,IGR,8,81,JBA,4,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,0.955,1.53,1.62,1.91,0.000072,0.000184,0.000206,0.000287
6832,IGR,8,82,JAN,4,3,NEW,COM,Janauba,Plumeria sucuuba,V,V,V,V,2.228,2.8,3.5,4.2,0.00039,0.000616,0.000962,0.001385
6833,IGR,8,83,PBR,4,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.251,2.23,2.67,2.99,0.000398,0.000391,0.00056,0.000702
6834,IGR,8,84,BDB,4,3,NEW,COM,Baba-de-boi,Cordia superba,V,V,V,V,6.93,5.463,5.589,5.73,0.003772,0.002344,0.002453,0.002579
6835,IGR,8,85,PAM,4,3,NEW,FIN,peroba-amarela,Paratecoma peroba,V,V,V,V,1.243,1.913,1.99,2.232,0.000121,0.000287,0.000311,0.000391
6836,IGR,8,86,EBR,4,3,NEW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,10.186,10.57,11.33,11.55,0.008149,0.008775,0.010082,0.010477
6837,IGR,8,87,JTB,4,3,NEW,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,2.935,3.18,3.37,3.92,0.000676,0.000794,0.000892,0.001207
6838,IGR,8,88,PTB,4,3,NEW,COM,Pitomba,Talisia coriacea,V,V,V,V,,0.948,1.281,1.487,,0.000071,0.000129,0.000174
6839,IGR,8,89,JBA,4,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,,1.372,1.65,1.442,,0.000148,0.000214,0.000163
6840,IGR,8,90,MUL,4,3,NEW,COM,Murici,Byrsonima sericea,V,V,V,V,,,1.226,1.3,,,0.000118,0.000133
6841,IGR,8,91,ACT,4,3,NEW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,4.957,5.92,6.75,7.03,0.00193,0.002753,0.003578,0.003882
6842,IGR,8,92,JEB,4,3,NEW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,3.501,4.97,5.28,6.68,0.000963,0.00194,0.00219,0.003505
6843,IGR,8,93,JUE,4,3,NEW,MED,juerana-vermelha,Parkia pendula,V,V,V,V,1.592,1.85,1.94,2.26,0.000199,0.000269,0.000296,0.000401
6844,IGR,8,94,PAS,4,3,NEW,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,2.228,3.12,3.25,3.82,0.00039,0.000765,0.00083,0.001146
6845,IGR,8,95,ACJ,4,3,NEW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,3.82,3.57,3.5,3.6,0.001146,0.001001,0.000962,0.001018
6846,IGR,8,96,ACJ,4,3,NEW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,4.552,3.884,3.76,3.88,0.001627,0.001185,0.00111,0.001182
6847,IGR,8,97,JER,4,3,NEW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,3.82,5.73,7.19,8.05,0.001146,0.002579,0.00406,0.00509
6848,IGR,8,98,ACG,4,3,NEW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,13.555,11.304,13.448,1.143,0.014431,0.010035,0.014204,0.000103
6849,IGR,8,99,SAP,4,3,NEW,MED,sapucaia,Lecythis pisonis,V,V,V,V,1.87,1.91,2.16,2.58,0.000275,0.000287,0.000366,0.000523
6850,IGR,8,100,PUT,4,3,NEW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,2.387,3.69,4.01,4.52,0.000448,0.001069,0.001263,0.001605
6851,IGR,8,101,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,M,M,15.915,16.3,,,0.019894,0.020867,,
6852,IGR,8,102,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.324,18.46,19.8,21.01,0.016114,0.026764,0.030791,0.034669
6853,IGR,8,103,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.051,17.51,18.59,20.31,0.013377,0.02408,0.027142,0.032397
6854,IGR,8,104,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.642,14.51,14.71,14.64,0.016839,0.016536,0.016995,0.016833
6855,IGR,8,105,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.006,14.9,14.96,15.44,0.015406,0.017437,0.017577,0.018723
6856,IGR,8,106,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,19.735,24.51,25.91,26.42,0.03059,0.047182,0.052726,0.054822
6857,IGR,8,107,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,19.417,23.55,24.83,26.1,0.029611,0.043558,0.048422,0.053502
6858,IGR,8,108,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.552,18.53,20.82,21.49,0.021518,0.026968,0.034045,0.036271
6859,IGR,8,109,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.507,21.96,23.05,23.78,0.024072,0.037875,0.041728,0.044413
6860,IGR,8,110,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.324,18.72,19.74,20.69,0.016114,0.027523,0.030604,0.033621
6861,IGR,8,111,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.234,17.76,18.27,18.88,0.020698,0.024773,0.026216,0.027996
6862,IGR,8,112,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.87,18.08,18.21,18.56,0.022353,0.025674,0.026044,0.027055
6863,IGR,8,113,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.552,19.67,19.03,19.45,0.021518,0.030388,0.028442,0.029712
6864,IGR,8,114,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.825,20.24,20.82,21.1,0.024955,0.032174,0.034045,0.034967
6865,IGR,8,115,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.507,19.35,19.83,20.12,0.024072,0.029407,0.030884,0.031794
6866,IGR,8,116,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.006,14.32,14.45,14.74,0.015406,0.016106,0.016399,0.017064
6867,IGR,8,117,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,11.777,13.11,13.4,14.64,0.010894,0.013499,0.014103,0.016833
6868,IGR,8,118,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,11.3,11.46,11.46,12.41,0.010029,0.010315,0.010315,0.012096
6869,IGR,8,119,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.687,13.11,13.5,13.69,0.014714,0.013499,0.014314,0.01472
6870,IGR,8,120,EUC,4,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,11.3,14.01,13.81,14.96,0.010029,0.015416,0.014979,0.017577
6871,IGR,8,121,MUL,4,3,NEW,COM,Murici,Byrsonima sericea,V,V,V,V,0.78,3.757,3.388,3.649,0.000048,0.001109,0.000901,0.001046
6872,IGR,8,122,PBR,4,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,M,M,1.273,1.66,,,0.000127,0.000216,,
6873,IGR,8,123,PTB,4,3,NEW,COM,Pitomba,Talisia coriacea,V,V,V,V,,,,,,,,
6874,IGR,8,124,IPR,4,3,NEW,FIN,Ipe-roxo,Handroanthus impetiginosus,V,V,V,V,5.411,5.47,5.7,6.05,0.0023,0.00235,0.002552,0.002875
6875,IGR,8,125,EBR,4,3,NEW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,7.958,8.09,8.02,8.28,0.004974,0.00514,0.005052,0.005385
6876,IGR,8,126,BAL,4,3,NEW,FIN,Balsamo,Myrocarpus frondosus,V,V,V,V,,1.026,1.21,1.4,,0.000083,0.000115,0.000154
6877,IGR,8,127,BDB,4,3,NEW,COM,Baba-de-boi,Cordia superba,V,V,V,V,6.864,5.669,5.872,0.948,0.0037,0.002524,0.002708,0.000071
6878,IGR,8,128,JBA,4,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,2.414,2.8,3.37,4.52,0.000458,0.000616,0.000892,0.001605
6879,IGR,8,129,JAN,4,3,NEW,COM,Janauba,Plumeria sucuuba,V,V,V,V,1.93,1.812,1.951,2.186,0.000292,0.000258,0.000299,0.000375
6880,IGR,8,130,PBR,4,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,M,M,M,M,,,,,,,,
6881,IGR,19,1,JBA,5,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,1.856,2.211,2.989,2.574,0.000271,0.000384,0.000702,0.00052
6882,IGR,19,2,JAN,5,3,NEW,COM,Janauba,Plumeria sucuuba,V,V,V,V,4.934,5.73,6.24,6.37,0.001912,0.002579,0.003058,0.003187
6883,IGR,19,3,PBR,5,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.546,3.12,3.37,3.82,0.000509,0.000765,0.000892,0.001146
6884,IGR,19,4,BDB,5,3,NEW,COM,Baba-de-boi exotica,Cordia myxa,V,V,V,V,9.101,10.332,10.202,5.89,0.006505,0.008384,0.008175,0.002725
6885,IGR,19,5,PAM,5,3,NEW,FIN,peroba-amarela,Paratecoma peroba,V,V,V,V,,0.7,1.302,1.416,,0.000038,0.000133,0.000157
6886,IGR,19,6,EBR,5,3,NEW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,9.868,11.46,12.03,12.41,0.007647,0.010315,0.011366,0.012096
6887,IGR,19,7,JTB,5,3,NEW,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,1.576,2.48,2.8,3.12,0.000195,0.000483,0.000616,0.000765
6888,IGR,19,8,PTB,5,3,NEW,COM,Pitomba,Talisia coriacea,V,V,V,V,,0.99,1.18,1.4,,0.000077,0.000109,0.000154
6889,IGR,19,9,JBA,5,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,4.271,2.16,5.92,7.07,0.001432,0.000366,0.002753,0.003926
6890,IGR,19,10,MUL,5,3,NEW,COM,Murici,Byrsonima sericea,V,V,V,V,,1.272,0.95,1.487,,0.000127,0.000071,0.000174
6891,IGR,19,11,ACT,5,3,NEW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,2.926,3.69,4.33,5.12,0.000672,0.001069,0.001473,0.002059
