id,site,plot,tree,SPP,block,modelo,treatment,tratamcarina,wood,popular,spp,dapeq20,dapeq39,dapeq52,dapeq58,g20m2,g39m2,g52m2,g58m2,htotal39,htotal52,htotal58
2500,ara,21,100,PCG,5,2,NES,2,COM,Pau-cigarra,Senna multijuga,2.23,8.6,9.62,10.33,0.00039,0.00581,0.00727,0.00838,5.2,6,6.2
2501,ara,21,101,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,8.28,15.44,16.93,17.35,0.00538,0.01872,0.02251,0.02364,16.2,19.8,20.9
2502,ara,21,102,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,9.39,14.48,15.92,16.11,0.00693,0.01647,0.01991,0.02038,15.6,18.4,19.9
2503,ara,21,103,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,9.23,15.76,17.98,18.78,0.00669,0.01951,0.02539,0.0277,15.8,18.5,19.5
2504,ara,21,104,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,7.96,12.99,14.32,14.55,0.00498,0.01325,0.01611,0.01663,14.5,17.3,19
2505,ara,21,105,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,8.59,14.64,16.11,16.49,0.0058,0.01683,0.02038,0.02136,15,17.3,18.3
2506,ara,21,106,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,7.8,14.26,15.79,16.04,0.00478,0.01597,0.01958,0.02021,15.2,17.7,19.2
2507,ara,21,107,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,9.55,14.64,16.27,16.46,0.00716,0.01683,0.02079,0.02128,14.8,17.7,19.4
2508,ara,21,108,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,9.87,13.69,15.44,15.92,0.00765,0.01472,0.01872,0.01991,14.5,17.5,19.6
2509,ara,21,109,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,8.91,13.94,15.47,15.92,0.00624,0.01526,0.0188,0.01991,14.5,17.5,19.7
2510,ara,21,110,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,4.77,12.1,13.21,13.56,0.00179,0.0115,0.01371,0.01444,14,16.3,19.6
2511,ara,21,111,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,,18.14,21.8,22.63,,0.02584,0.03733,0.04022,17.8,21.3,24.3
2512,ara,21,112,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,6.37,14.01,15.47,16.04,0.00319,0.01542,0.0188,0.02021,15.7,18.2,20.5
2513,ara,21,113,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,8.12,16.39,19.58,20.5,0.00518,0.0211,0.03011,0.03301,16.2,19.8,23.6
2514,ara,21,114,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,5.41,14.13,15.37,15.98,0.0023,0.01568,0.01855,0.02006,15.5,17.7,19.9
2515,ara,21,115,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,9.23,9.23,10.5,10.98,0.00669,0.00669,0.00866,0.00947,12.5,14.3,15.7
2516,ara,21,116,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,9.23,14.48,16.58,17.06,0.00669,0.01647,0.02159,0.02286,14.7,17.4,19.5
2517,ara,21,117,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,9.55,6.37,6.37,6.65,0.00716,0.00319,0.00319,0.00347,9.6,10.3,11.5
2518,ara,21,118,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,7.8,15.92,18.3,18.97,0.00478,0.01991,0.0263,0.02826,15,17.5,19.6
2519,ara,21,119,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,9.87,9.1,9.39,9.71,0.00765,0.0065,0.00693,0.00741,11.5,13,14.3
2520,ara,21,120,EUC,5,2,NES,2,INI,Eucalipto,Eucalyptus,8.59,10.7,12.1,12.48,0.0058,0.00899,0.0115,0.01223,12,14.8,16.1
3121,ara,27,1,PBR,4,1,NNW,1,FIN,Pau-Brasil,Caesalpinia echinata,1.59,3.02,4.07,4.01,0.0002,0.00072,0.0013,0.00126,2.8,3.8,4.2
3122,ara,27,2,COR,4,1,NNW,1,COM,Corindiba,Trema micrantha,3.18,7.91,,,0.00079,0.00491,,,2.8,,
3123,ara,27,3,CED,4,1,NNW,1,FIN,Cedro,Cedrela fissilis,11.09,,,,0.00966,,,,0,,
3124,ara,27,4,EBR,4,1,NNW,1,COM,Embauba-branca,Cecropia hololeuca,3.83,6.05,7.64,7.83,0.00115,0.00287,0.00458,0.00482,5,7.4,8.4
3125,ara,27,5,IPR,4,1,NNW,1,FIN,Ipe-roxo,Tabebuia heptaphylla,4.59,1.43,1.79,1.74,0.00166,0.00016,0.00025,0.00024,1.7,2,2.2
3126,ara,27,6,PTG,4,1,NNW,1,COM,Pitanga,Eugenia uniflora,,,,,,,,,0,,
3127,ara,27,7,PAM,4,1,NNW,1,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0.5,,
3128,ara,27,8,AGO,4,1,NNW,1,COM,Agoniada,Himatanthus sucuuba ,,,,,,,,,0.5,,
3129,ara,27,9,JTB,4,1,NNW,1,FIN,Jatoba,Hymenaea courbaril,,1.43,1.75,2.29,,0.00016,0.00024,0.00041,2.1,2.6,2.7
3130,ara,27,10,FSB,4,1,NNW,1,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0,,
3131,ara,27,11,IPF,4,1,NNW,1,FIN,Ipe-felpudo,Zeyheria tuberculosa,,7.96,10.06,10.44,,0.00498,0.00795,0.00856,4.8,7,6.8
3132,ara,27,12,ARO,4,1,NNW,1,COM,Aroeira-pimenteira,Schinus terenbitifolius,3.83,5.79,10.79,11.92,0.00115,0.00263,0.00914,0.01115,3,4.6,4.5
3133,ara,27,13,VIN,4,1,NNW,1,FIN,Vinhatico,Plathymenia foliolosa,,8.02,11.14,11.75,,0.00505,0.00975,0.01084,4.2,5.7,6.5
3134,ara,27,14,CMI,4,1,NNW,1,COM,Caja-mirim,Spondias spp.,,4.14,4.77,4.58,,0.00135,0.00179,0.00165,3.5,4.1,4.8
3135,ara,27,15,BRA,4,1,NNW,1,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0,,
3136,ara,27,16,MUR,4,1,NNW,1,COM,Murici,Byrsonima spp.,2.39,2.81,4.29,4.76,0.00045,0.00062,0.00145,0.00178,2.2,2.5,2.5
3137,ara,27,17,BAL,4,1,NNW,1,FIN,Balsamo,Myrocarpus frondosus,,,,,,,,,0.4,,
3138,ara,27,18,ARA,4,1,NNW,1,COM,Araca,Psidium sp.,,,,,,,,,0,,
3139,ara,27,19,JBA,4,1,NNW,1,FIN,Jacaranda-da-Bahia,Dalbergia nigra,4.28,,,,0.00144,,,,0,,
3140,ara,27,20,PCG,4,1,NNW,1,COM,Pau-cigarra,Senna multijuga,8.5,16.88,23.27,25.07,0.00568,0.02238,0.04254,0.04937,5.6,8.3,10.2
3141,ara,27,21,INM,4,1,NNW,1,INI,Inga-de-metro,Inga edulis,6.87,8.32,10.4,10.51,0.0037,0.00544,0.0085,0.00868,3.8,4.5,5
3142,ara,27,22,BOL,4,1,NNW,1,INI,Boleira,Joannesia princeps,10.8,14.38,18.03,14.39,0.00917,0.01623,0.02553,0.01626,5.3,8.6,9.7
3143,ara,27,23,CBT,4,1,NNW,1,INI,Camboata,Cupania sp.,,,,,,,,,0.6,,
3144,ara,27,24,PPO,4,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,2.55,5.73,8.02,8.4,0.00051,0.00258,0.00505,0.00554,5.5,6.9,7.4
3145,ara,27,25,MUL,4,1,NNW,1,INI,Mululo,Aegiphila sellowiana,7.29,9.71,10.74,10.67,0.00418,0.0074,0.00905,0.00894,4,6.1,6.1
3146,ara,27,26,ING,4,1,NNW,1,INI,Inga,Inga laurina,2.14,10.93,14.5,15.84,0.00036,0.00937,0.01651,0.01971,3.8,5.3,6
3147,ara,27,27,TIM,4,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,9.2,5.26,6.02,5.86,0.00665,0.00217,0.00284,0.0027,1.8,2.1,2.3
3148,ara,27,28,FDG,4,1,NNW,1,INI,Fedegoso,Senna macranthera,9.32,6.34,10.27,12.08,0.00683,0.00315,0.00828,0.01147,3,5,5.6
3149,ara,27,29,PVI,4,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,4.28,,,,0.00144,,,,1.2,,
3150,ara,27,30,CFO,4,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,3.18,0.95,,,0.00079,0.00007,,,1.5,,
3151,ara,27,31,INM,4,1,NNW,1,INI,Inga-de-metro,Inga edulis,3.19,6.72,,,0.0008,0.00354,,,2.7,,
3152,ara,27,32,BOL,4,1,NNW,1,INI,Boleira,Joannesia princeps,7.17,8.57,4.7,6.32,0.00404,0.00577,0.00173,0.00314,2.7,3.4,4.1
3153,ara,27,33,CBT,4,1,NNW,1,INI,Camboata,Cupania sp.,,0.95,2.11,2.55,,0.00007,0.00035,0.00051,1.7,2.6,2.6
3154,ara,27,34,PPO,4,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,4.08,13.44,18.58,20.01,0.0013,0.01419,0.02712,0.03144,5.8,8,8.6
3155,ara,27,35,MUL,4,1,NNW,1,INI,Mululo,Aegiphila sellowiana,4.04,,,,0.00128,,,,0,,
3156,ara,27,36,ING,4,1,NNW,1,INI,Inga,Inga laurina,4.59,12.33,14.77,13.99,0.00166,0.01193,0.01713,0.01538,3.8,6.2,5.8
3157,ara,27,37,TIM,4,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,8.36,4.25,5.63,5.68,0.00549,0.00142,0.00249,0.00254,2.1,2.4,2.5
3158,ara,27,38,FDG,4,1,NNW,1,INI,Fedegoso,Senna macranthera,6.66,10.49,14.3,5.83,0.00349,0.00864,0.01607,0.00267,5,7.9,3.7
3159,ara,27,39,PVI,4,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,3.82,,,,0.00115,,,,0.7,,
3160,ara,27,40,CFO,4,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,3.15,2.07,,,0.00078,0.00034,,,2.5,,
3161,ara,27,41,ACT,4,1,NNW,1,MED,Angico-curtidor,Anadenanthera peregrina ,5.56,3.18,5.52,5.68,0.00243,0.00079,0.00239,0.00254,2.8,4.4,3.3
3162,ara,27,42,MDN,4,1,NNW,1,MED,Madeira-nova,Pterogyne nitens,1.75,2.55,5.48,6.34,0.00024,0.00051,0.00236,0.00316,2.5,5,6
3163,ara,27,43,SAP,4,1,NNW,1,MED,Sapucaia,Lecythis pisonis,,1.27,2.99,3.5,,0.00013,0.0007,0.00096,2.2,2.7,3.1
3164,ara,27,44,AGV,4,1,NNW,1,MED,Angico-vermelho,Newtonia spp.,4.33,1.69,1.75,2.34,0.00147,0.00022,0.00024,0.00043,2.4,2.9,3
3165,ara,27,45,PAS,4,1,NNW,1,MED,Pau-sangue,Pterocarpus rohrii,,4.13,5.23,5.55,,0.00134,0.00215,0.00242,2.8,3,2.9
3166,ara,27,46,ACG,4,1,NNW,1,MED,Angico-cangalha,Mimosa artemisiana,7.07,,,,0.00392,,,,1.1,,
3167,ara,27,47,JEB,4,1,NNW,1,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0,,
3168,ara,27,48,JUE,4,1,NNW,1,MED,Juerana-vermelha,Parkia pendula,,,,,,,,,0,,
3169,ara,27,49,JER,4,1,NNW,1,MED,Jequitiba-rosa,Cariniana legalis,,,,,,,,,0.9,,
3170,ara,27,50,ACJ,4,1,NNW,1,MED,Angico-canjiquinha,Peltophorum dubium ,5.25,7.07,9.06,10.97,0.00216,0.00393,0.00644,0.00946,4.2,5.6,5.5
3171,ara,27,51,ACT,4,1,NNW,1,MED,Angico-curtidor,Anadenanthera peregrina ,,,,,,,,,0,,
3172,ara,27,52,MDN,4,1,NNW,1,MED,Madeira-nova,Pterogyne nitens,1.91,4.2,7.2,8.05,0.00029,0.00139,0.00408,0.00509,3.5,6,6.5
3173,ara,27,53,SAP,4,1,NNW,1,MED,Sapucaia,Lecythis pisonis,,,,,,,,,0,,
3174,ara,27,54,AGV,4,1,NNW,1,MED,Angico-vermelho,Newtonia spp.,,,,,,,,,0,,
3175,ara,27,55,PAS,4,1,NNW,1,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0,,
3176,ara,27,56,ACG,4,1,NNW,1,MED,Angico-cangalha,Mimosa artemisiana,9.79,17.48,20.12,15.15,0.00752,0.02401,0.0318,0.01802,5,8.8,10
3177,ara,27,57,JEB,4,1,NNW,1,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0,,
3178,ara,27,58,JUE,4,1,NNW,1,MED,Juerana-vermelha,Parkia pendula,,,,,,,,,0,,
3179,ara,27,59,JER,4,1,NNW,1,MED,Jequitiba-rosa,Cariniana legalis,,,,,,,,,0.6,,
3180,ara,27,60,ACJ,4,1,NNW,1,MED,Angico-canjiquinha,Peltophorum dubium ,5.73,8.36,9.63,10.75,0.00258,0.00548,0.00729,0.00907,4.3,6.4,7.3
3181,ara,27,61,INM,4,1,NNW,1,INI,Inga-de-metro,Inga edulis,5.51,10.35,13.59,13.51,0.00238,0.00841,0.01451,0.01434,4.2,6.8,7.1
3182,ara,27,62,BOL,4,1,NNW,1,INI,Boleira,Joannesia princeps,10.12,14.11,17.27,18.17,0.00805,0.01564,0.02344,0.02592,4.8,7.4,6.9
3183,ara,27,63,CBT,4,1,NNW,1,INI,Camboata,Cupania sp.,,,,,,,,,0.5,,
3184,ara,27,64,PPO,4,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,3.82,7.29,10.25,8.56,0.00115,0.00418,0.00824,0.00576,4.5,6.1,6.3
3185,ara,27,65,MUL,4,1,NNW,1,INI,Mululo,Aegiphila sellowiana,6.81,,,,0.00364,,,,0,,
3186,ara,27,66,ING,4,1,NNW,1,INI,Inga,Inga laurina,2.94,10.12,13.17,13.22,0.00068,0.00805,0.01363,0.01373,3.8,5.1,4.8
3187,ara,27,67,TIM,4,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,2.25,,,,0.0004,,,,0.4,,
3188,ara,27,68,FDG,4,1,NNW,1,INI,Fedegoso,Senna macranthera,10.9,4.9,,,0.00933,0.00189,,,3.2,,
3189,ara,27,69,PVI,4,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,2.49,2.55,3.7,3.24,0.00049,0.00051,0.00108,0.00082,2.6,3.4,3.8
3190,ara,27,70,CFO,4,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,2.49,3.59,6.7,4.72,0.00049,0.00101,0.00353,0.00175,2.7,5.6,6
3191,ara,27,71,INM,4,1,NNW,1,INI,Inga-de-metro,Inga edulis,3.61,15.01,16.92,17.02,0.00102,0.0177,0.02247,0.02276,4.8,6.3,5.6
3192,ara,27,72,BOL,4,1,NNW,1,INI,Boleira,Joannesia princeps,5.41,16.19,18.14,19.82,0.0023,0.02059,0.02584,0.03084,4.5,7.9,9
3193,ara,27,73,CBT,4,1,NNW,1,INI,Camboata,Cupania sp.,1.27,0.64,1.91,2.35,0.00013,0.00003,0.00029,0.00043,1.7,2.4,2.5
3194,ara,27,74,PPO,4,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,3.82,7.7,10.25,10.82,0.00115,0.00466,0.00825,0.00919,7,9,9.3
3195,ara,27,75,MUL,4,1,NNW,1,INI,Mululo,Aegiphila sellowiana,3.66,,,,0.00105,,,,0,,
3196,ara,27,76,ING,4,1,NNW,1,INI,Inga,Inga laurina,3.83,11.98,15.96,17.93,0.00115,0.01126,0.02001,0.02524,4.6,6.4,7
3197,ara,27,77,TIM,4,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,5.4,13.4,16.13,16.19,0.00229,0.0141,0.02043,0.02058,3.5,4.5,5.2
3198,ara,27,78,FDG,4,1,NNW,1,INI,Fedegoso,Senna macranthera,6.75,10.96,,,0.00357,0.00944,,,5.2,,
3199,ara,27,79,PVI,4,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,2.23,4.58,5.03,,0.00039,0.00165,0.00199,,3,4.1,
3200,ara,27,80,CFO,4,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,1.59,2.55,4.93,5.36,0.0002,0.00051,0.00191,0.00226,2.7,4.8,5.1
3201,ara,27,81,PBR,4,1,NNW,1,FIN,Pau-Brasil,Caesalpinia echinata,2.86,3.69,4.19,4.97,0.00064,0.00107,0.00138,0.00194,2.9,4.1,3.9
3202,ara,27,82,COR,4,1,NNW,1,COM,Corindiba,Trema micrantha,4.14,12.31,,,0.00135,0.01191,,,4,,
3203,ara,27,83,CED,4,1,NNW,1,FIN,Cedro,Cedrela fissilis,3.18,4.7,5.82,5.74,0.00079,0.00173,0.00266,0.00259,3.6,5.1,5.3
3204,ara,27,84,EBR,4,1,NNW,1,COM,Embauba-branca,Cecropia hololeuca,3.5,7.16,8.44,8.59,0.00096,0.00403,0.00559,0.0058,6.7,8.2,8.2
3205,ara,27,85,IPR,4,1,NNW,1,FIN,Ipe-roxo,Tabebuia heptaphylla,1.91,1.27,1.66,1.08,0.00029,0.00013,0.00022,0.00009,1.7,1.8,1.9
3206,ara,27,86,PTG,4,1,NNW,1,COM,Pitanga,Eugenia uniflora,,,,0.2,,,,0,0.8,,1.4
3207,ara,27,87,PAM,4,1,NNW,1,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0.6,,
3208,ara,27,88,AGO,4,1,NNW,1,COM,Agoniada,Himatanthus sucuuba ,,,,,,,,,0,,
3209,ara,27,89,JTB,4,1,NNW,1,FIN,Jatoba,Hymenaea courbaril,,,,,,,,,0.2,,
3210,ara,27,90,FSB,4,1,NNW,1,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0,,
3211,ara,27,91,IPF,4,1,NNW,1,FIN,Ipe-felpudo,Zeyheria tuberculosa,,5.09,7.96,8.75,,0.00203,0.00498,0.00601,3,5.4,5.7
3212,ara,27,92,ARO,4,1,NNW,1,COM,Aroeira-pimenteira,Schinus terenbitifolius,3.39,4.25,6.52,6.85,0.0009,0.00142,0.00334,0.00369,3,4,3.9
3213,ara,27,93,VIN,4,1,NNW,1,FIN,Vinhatico,Plathymenia foliolosa,2.86,10.19,13.53,15.6,0.00064,0.00816,0.01438,0.01911,5.5,7.5,8.3
3214,ara,27,94,CMI,4,1,NNW,1,COM,Caja-mirim,Spondias spp.,7.46,6.84,7.89,7.8,0.00437,0.00367,0.00489,0.00478,6.5,7,6.7
3215,ara,27,95,BRA,4,1,NNW,1,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0,,
3216,ara,27,96,MUR,4,1,NNW,1,COM,Murici,Byrsonima spp.,,0.8,1.8,1.9,,0.00005,0.00025,0.00028,1.7,1.8,1.9
3217,ara,27,97,BAL,4,1,NNW,1,FIN,Balsamo,Myrocarpus frondosus,,,,,,,,,0.6,,
3218,ara,27,98,ARA,4,1,NNW,1,COM,Araca,Psidium sp.,,,,,,,,,0.3,,
3219,ara,27,99,JBA,4,1,NNW,1,FIN,Jacaranda-da-Bahia,Dalbergia nigra,,9.21,11.36,12.41,,0.00666,0.01014,0.0121,6,7.8,8.7
3220,ara,27,100,PCG,4,1,NNW,1,COM,Pau-cigarra,Senna multijuga,10.76,8.03,9.4,10.13,0.0091,0.00506,0.00694,0.00806,3.2,5.2,6
3221,ara,27,101,INM,4,1,NNW,1,INI,Inga-de-metro,Inga edulis,6.98,1.43,2.42,2.18,0.00382,0.00016,0.00046,0.00037,1.7,2.1,2.4
3222,ara,27,102,BOL,4,1,NNW,1,INI,Boleira,Joannesia princeps,10.35,10.98,12.73,13.31,0.00842,0.00947,0.01273,0.01391,6.2,8.6,9.1
3223,ara,27,103,CBT,4,1,NNW,1,INI,Camboata,Cupania sp.,,,,0.3,,,,0.00001,0.8,,1.6
3224,ara,27,104,PPO,4,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,1.91,11.84,16.56,17.89,0.00029,0.01101,0.02154,0.02515,6.2,8.2,8.8
3225,ara,27,105,MUL,4,1,NNW,1,INI,Mululo,Aegiphila sellowiana,4.86,5.09,5.61,5.99,0.00186,0.00203,0.00247,0.00281,1.5,3.4,3.6
3226,ara,27,106,ING,4,1,NNW,1,INI,Inga,Inga laurina,3.83,10.82,13.75,13.72,0.00115,0.00919,0.01484,0.01478,4.4,5.6,6.2
3227,ara,27,107,TIM,4,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,5.25,,,,0.00216,,,,0.7,,
3228,ara,27,108,FDG,4,1,NNW,1,INI,Fedegoso,Senna macranthera,8.74,,,,0.006,,,,0,,
3229,ara,27,109,PVI,4,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,2.86,,,,0.00064,,,,1.1,,
3230,ara,27,110,CFO,4,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,1.91,1.46,1.28,0.48,0.00029,0.00017,0.00013,0.00002,1.4,1.8,1.7
3231,ara,27,111,INM,4,1,NNW,1,INI,Inga-de-metro,Inga edulis,,10.5,12.9,13.21,,0.00865,0.01306,0.01371,4,6.5,5.8
3232,ara,27,112,BOL,4,1,NNW,1,INI,Boleira,Joannesia princeps,7.46,16.03,18.07,19.18,0.00437,0.02019,0.02565,0.02891,4.5,7.4,8.3
3233,ara,27,113,CBT,4,1,NNW,1,INI,Camboata,Cupania sp.,,,1.02,1.35,,,0.00008,0.00014,1.2,2.3,1.8
3234,ara,27,114,PPO,4,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,2.86,12.14,15.54,16.14,0.00064,0.01158,0.01897,0.02045,6,7.5,8.2
3235,ara,27,115,MUL,4,1,NNW,1,INI,Mululo,Aegiphila sellowiana,3.79,11.1,10.98,,0.00113,0.00968,0.00947,,5.8,6.6,
3236,ara,27,116,ING,4,1,NNW,1,INI,Inga,Inga laurina,4.04,8.19,8.68,8.4,0.00128,0.00527,0.00591,0.00555,4.1,5.1,5
3237,ara,27,117,TIM,4,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,3.18,15.15,18.34,18.7,0.00079,0.01802,0.02642,0.02746,4,5.3,5.2
3238,ara,27,118,FDG,4,1,NNW,1,INI,Fedegoso,Senna macranthera,7.19,15.28,18.54,19.44,0.00406,0.01833,0.02699,0.02968,7,8,9.2
3239,ara,27,119,PVI,4,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,2.55,,,,0.00051,,,,1.2,,
3240,ara,27,120,CFO,4,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,2.49,,,,0.00049,,,,1.1,,
4681,ara,40,1,PBR,5,1,NNW,1,FIN,Pau-Brasil,Caesalpinia echinata,5.9,2.72,3.57,3.51,0.00273,0.00058,0.001,0.00097,1.6,3.2,3.1
4682,ara,40,2,COR,5,1,NNW,1,COM,Corindiba,Trema micrantha,,14.13,13.03,9.03,,0.01568,0.01333,0.0064,4.8,5.8,5.7
4683,ara,40,3,CED,5,1,NNW,1,FIN,Cedro,Cedrela fissilis,2.71,3.18,3.12,3.09,0.00058,0.00079,0.00076,0.00075,4,4.6,4.6
4684,ara,40,4,EBR,5,1,NNW,1,COM,Embauba-branca,Cecropia hololeuca,,8.6,9.07,9.07,,0.0058,0.00646,0.00646,6,7.6,7.7
4685,ara,40,5,IPR,5,1,NNW,1,FIN,Ipe-roxo,Tabebuia heptaphylla,,1.34,2.18,2.35,,0.00014,0.00037,0.00043,1.8,2,1.9
4686,ara,40,6,PTG,5,1,NNW,1,COM,Pitanga,Eugenia uniflora,,,1.09,1.09,,,0.00009,0.00009,1.2,1.5,1.9
4687,ara,40,7,PAM,5,1,NNW,1,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0,,
4688,ara,40,8,AGO,5,1,NNW,1,COM,Agoniada,Himatanthus sucuuba ,,,,,,,,,0,,
4689,ara,40,9,JTB,5,1,NNW,1,FIN,Jatoba,Hymenaea courbaril,,1.59,3.28,3.96,,0.0002,0.00084,0.00123,1.8,3.6,3.6
4690,ara,40,10,FSB,5,1,NNW,1,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0,,
4691,ara,40,11,IPF,5,1,NNW,1,FIN,Ipe-felpudo,Zeyheria tuberculosa,3.82,,,,0.00115,,,,0.4,,
4692,ara,40,12,ARO,5,1,NNW,1,COM,Aroeira-pimenteira,Schinus terenbitifolius,3.88,7.85,9.77,9.93,0.00118,0.00483,0.00749,0.00775,3,5.1,4.2
4693,ara,40,13,VIN,5,1,NNW,1,FIN,Vinhatico,Plathymenia foliolosa,3.18,,,,0.00079,,,,0,,
4694,ara,40,14,CMI,5,1,NNW,1,COM,Caja-mirim,Spondias spp.,2.71,,,,0.00058,,,,0,,
4695,ara,40,15,PAS,5,1,NNW,1,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0.7,,
4696,ara,40,16,MUR,5,1,NNW,1,COM,Murici,Byrsonima spp.,,3.47,4.34,5.2,,0.00095,0.00148,0.00212,2.1,2.7,3.3
4697,ara,40,17,BAL,5,1,NNW,1,FIN,Balsamo,Myrocarpus frondosus,,1.43,2.68,2.92,,0.00016,0.00056,0.00067,2,2.8,3
4698,ara,40,18,ARA,5,1,NNW,1,COM,Araca,Psidium sp.,,1.78,2.59,2.14,,0.00025,0.00052,0.00036,1.7,2.4,2.2
4699,ara,40,19,JBA,5,1,NNW,1,FIN,Jacaranda-da-Bahia,Dalbergia nigra,,9.64,11.52,10.62,,0.0073,0.01042,0.00886,6.2,9.2,8.6
4700,ara,40,20,PCG,5,1,NNW,1,COM,Pau-cigarra,Senna multijuga,8.23,12.65,15.45,16.22,0.00532,0.01257,0.01875,0.02066,6.4,8.6,9.8
4701,ara,40,21,INM,5,1,NNW,1,INI,Inga-de-metro,Inga edulis,2.94,16.08,18.16,18.28,0.00068,0.02031,0.02591,0.02624,6.2,8.4,7.8
4702,ara,40,22,BOL,5,1,NNW,1,INI,Boleira,Joannesia princeps,7.43,15.12,16.13,16.84,0.00433,0.01795,0.02044,0.02226,5.5,8.3,9.4
4703,ara,40,23,CBT,5,1,NNW,1,INI,Camboata,Cupania sp.,,1.75,2.57,2.8,,0.00024,0.00052,0.00062,2.5,3.5,3.7
4704,ara,40,24,PPO,5,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,2.86,8.23,10.25,10.55,0.00064,0.00532,0.00826,0.00874,4.4,5.9,6.1
4705,ara,40,25,MUL,5,1,NNW,1,INI,Mululo,Aegiphila sellowiana,5.45,11.22,10.92,10.82,0.00234,0.00989,0.00937,0.00919,5.3,6.7,7
4706,ara,40,26,ING,5,1,NNW,1,INI,Inga,Inga laurina,3.27,2.83,4.01,4.02,0.00084,0.00063,0.00126,0.00127,2,2.7,2.6
4707,ara,40,27,TIM,5,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,5.9,13.47,16.12,17.59,0.00273,0.01425,0.0204,0.02431,4.2,4.9,4.9
4708,ara,40,28,FDG,5,1,NNW,1,INI,Fedegoso,Senna macranthera,5.63,14.52,15.69,16.03,0.00249,0.01655,0.01934,0.02018,5.4,6.7,6.8
4709,ara,40,29,PVI,5,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,,7.23,7.43,7.32,,0.0041,0.00434,0.00421,3.9,4.2,4
4710,ara,40,30,CFO,5,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,4.27,3.91,7,8.12,0.00143,0.0012,0.00384,0.00518,2.3,4.9,5.5
4711,ara,40,31,INM,5,1,NNW,1,INI,Inga-de-metro,Inga edulis,2.94,10.6,13.32,13.68,0.00068,0.00882,0.01393,0.01469,4.1,4.9,5.3
